cik,ticker,source,entity_name
1038143,FNCTF,current,ORANGE
1038143,ORANY,current,ORANGE
1032208,SREA,current,SEMPRA
1035354,ELOXD,current,"Eloxx Pharmaceuticals, Inc."
1034665,MHD,current,"BLACKROCK MUNIHOLDINGS FUND, INC."
1034957,CRESY,current,CRESUD INC
1033767,UMC,current,UNITED MICROELECTRONICS CORP
1072397,BZLFY,current,BUNZL PLC
1072397,BZLFF,current,BUNZL PLC
1101026,ZIVOW,current,"Zivo Bioscience, Inc."
1103838,IBN,current,ICICI BANK LTD
1105122,FMCXF,current,FORAN MINING CORP
1106215,KDDIF,current,KDDI CORP
1107457,IFNNY,current,INFINEON TECHNOLOGIES AG
1107457,IFNNF,current,INFINEON TECHNOLOGIES AG
1108248,KNOS,current,KRONOS ADVANCED TECHNOLOGIES INC
1108329,PCCYF,current,PETROCHINA CO LTD
1108329,PTCCY,current,PETROCHINA CO LTD
1109138,CAMT,current,CAMTEK LTD
1109262,AGGID,current,"BILI Social International, Inc."
1109345,NVMI,current,NOVA LTD.
1109354,BRKRP,current,BRUKER CORP
1110646,NTES,current,"NetEase, Inc."
1110646,NETTF,current,"NetEase, Inc."
1114446,AMUB,current,UBS AG
1114446,BDCX,current,UBS AG
1114446,BDCZ,current,UBS AG
1114446,CEFD,current,UBS AG
1114446,HDLB,current,UBS AG
1114446,IFED,current,UBS AG
1114446,IWDL,current,UBS AG
1114446,IWFL,current,UBS AG
1114446,IWML,current,UBS AG
1114446,MLPB,current,UBS AG
1114446,MLPR,current,UBS AG
1114446,MTUL,current,UBS AG
1114446,MVRL,current,UBS AG
1114446,PFFL,current,UBS AG
1114446,QULL,current,UBS AG
1114446,SCDL,current,UBS AG
1114446,SMHB,current,UBS AG
1114446,UCIB,current,UBS AG
1114446,USML,current,UBS AG
1114448,NVS,current,NOVARTIS AG
1114448,NVSEF,current,NOVARTIS AG
1113152,BEWFF,current,BEWHERE HOLDINGS INC
1113423,CSCIF,current,COSCIENS Biopharma Inc.
1119083,MNDO,current,MIND CTI LTD
1119774,CGEN,current,COMPUGEN LTD
1119769,CRNT,current,CERAGON NETWORKS LTD
1121404,SNY,current,Sanofi
1121404,SNYNF,current,Sanofi
1122020,PCSVD,current,"PCS Edventures!, Inc."
1122411,ASX,current,"ASE Technology Holding Co., Ltd."
1122993,BMXI,current,BROOKMOUNT EXPLORATIONS INC
1123134,IMOS,current,CHIPMOS TECHNOLOGIES INC
1123267,HANNF,current,Hannan Metals Ltd.
1123452,ASR,current,SOUTHEAST AIRPORT GROUP
1123452,ASRMF,current,SOUTHEAST AIRPORT GROUP
1123658,SNPMF,current,CHINA PETROLEUM & CHEMICAL CORP
1123799,WIT,current,WIPRO LTD
1124959,XSIAX,current,VOYA CREDIT INCOME FUND
1125259,CUKPF,current,CARNIVAL PLC
1126113,TELNY,current,TELENOR ASA
1126113,TELNF,current,TELENOR ASA
1126956,SRJN,current,SPIRE INC
1127007,VYRE,current,CABO VERDE CAPITAL INC.
1127248,EMA,current,EMERA INC
1127248,ERRAF,current,EMERA INC
1127248,EMICF,current,EMERA INC
1127248,EMRJF,current,EMERA INC
1128252,XAKJ,current,"SIPP International Industries, Inc."
1129137,AMX,current,AMERICA MOVIL SAB DE CV/
1129137,AMXOF,current,AMERICA MOVIL SAB DE CV/
1130166,BGMSP,current,"Bio Green Med Solution, Inc."
1130713,BBBY-WT,current,"BED BATH & BEYOND, INC."
1131312,ZNOGW,current,ZION OIL & GAS INC
1131345,NVZMF,current,NOVOZYMES AS/FI
1131343,ATHE,current,ALTERITY THERAPEUTICS LTD
1131343,PRNAD,current,ALTERITY THERAPEUTICS LTD
1131383,STN,current,STANTEC INC
1131399,GSK,current,GSK plc
1131399,GLAXF,current,GSK plc
1132597,ITUB,current,Itau Unibanco Holding S.A.
1132924,CHT,current,CHUNGHWA TELECOM CO LTD
1133192,VPER,current,VIPER NETWORKS INC
1133519,MCUJF,current,MEDICURE INC
1135951,RDY,current,DR REDDYS LABORATORIES LTD
1136808,EONGY,current,E.ON SE
1136808,ENAKF,current,E.ON SE
1137774,PFH,current,PRUDENTIAL FINANCIAL INC
1137774,PRH,current,PRUDENTIAL FINANCIAL INC
1137774,PRS,current,PRUDENTIAL FINANCIAL INC
1137887,NZF,current,Nuveen Municipal Credit Income Fund
1138586,XCRT,current,"Xcelerate, Inc."
1140411,PCQ,current,PIMCO CALIFORNIA MUNICIPAL INCOME FUND
1140625,EQNR,current,EQUINOR ASA
1140625,STOHF,current,EQUINOR ASA
1142231,HKHHY,current,HEINEKEN HOLDING N V
1142231,HKHHF,current,HEINEKEN HOLDING N V
1144392,BKTH,current,MEGOLA INC
1144800,TAC,current,TRANSALTA CORP
1144800,TACPF,current,TRANSALTA CORP
1144800,TRNTF,current,TRANSALTA CORP
1144800,TSLTF,current,TRANSALTA CORP
1144967,HDB,current,HDFC BANK LTD
1145255,HNNAZ,current,HENNESSY ADVISORS INC
1145898,CWNOF,current,CHINESEWORLDNET COM INC
1157557,CIG,current,ENERGY CO OF MINAS GERAIS
1157557,CIG-C,current,ENERGY CO OF MINAS GERAIS
1157842,RQI,current,COHEN & STEERS QUALITY INCOME REALTY FUND INC
1157842,RQI-RW,current,COHEN & STEERS QUALITY INCOME REALTY FUND INC
1158289,JRS,current,NUVEEN REAL ESTATE INCOME FUND
1158399,BRCNF,current,Burcon NutraScience Corp
1158838,ATEYY,current,ADVANTEST CORP
1158838,ADTTF,current,ADVANTEST CORP
1159152,JHX,current,James Hardie Industries plc
1159152,JHIUF,current,James Hardie Industries plc
1159508,DB,current,DEUTSCHE BANK AKTIENGESELLSCHAFT
1159508,ADZCF,current,DEUTSCHE BANK AKTIENGESELLSCHAFT
1159508,DEENF,current,DEUTSCHE BANK AKTIENGESELLSCHAFT
1159508,DGP,current,DEUTSCHE BANK AKTIENGESELLSCHAFT
1159508,DGZ,current,DEUTSCHE BANK AKTIENGESELLSCHAFT
1159508,DZZ,current,DEUTSCHE BANK AKTIENGESELLSCHAFT
1159508,OLOXF,current,DEUTSCHE BANK AKTIENGESELLSCHAFT
1160106,LYG,current,Lloyds Banking Group plc
1160106,LLDTF,current,Lloyds Banking Group plc
1160106,LLOBF,current,Lloyds Banking Group plc
1160330,BBD,current,BANK BRADESCO
1160330,BBDO,current,BANK BRADESCO
1160864,BHK,current,BLACKROCK CORE BOND TRUST
1160990,PCN,current,PIMCO CORPORATE & INCOME STRATEGY FUND
1161125,BCH,current,BANK OF CHILE
1161167,AIQUF,current,L AIR LIQUIDE SA /FI
1161611,ALMMF,current,ALUMINUM CORP OF CHINA LTD
1161814,KIQSF,current,KELSO TECHNOLOGIES INC
1162027,AFB,current,ALLIANCEBERNSTEIN NATIONAL MUNICIPAL INCOME FUND
1163560,GTMAY,current,GRUPO TMM SAB
1163653,NMR,current,NOMURA HOLDINGS INC
1163653,NRSCF,current,NOMURA HOLDINGS INC
1163739,NBRWF,current,NABORS INDUSTRIES LTD
1163792,WEA,current,WESTERN ASSET PREMIER BOND FUND
1164009,FXCNY,current,FIH Mobile Ltd
1164009,FXCNF,current,FIH Mobile Ltd
1164727,NEMCL,current,NEWMONT Corp /DE/
1164771,NAK,current,NORTHERN DYNASTY MINERALS LTD
1166663,TEN,current,TSAKOS ENERGY NAVIGATION LTD
1166663,TEN-PE,current,TSAKOS ENERGY NAVIGATION LTD
1166663,TEN-PF,current,TSAKOS ENERGY NAVIGATION LTD
1166691,CCZ,current,COMCAST CORP
1166834,SHMLF,current,SHL TELEMEDICINE LTD
1167379,ALC,current,ALCON INC
1168981,LVRLF,current,CordovaCann Corp.
1169034,BHV,current,BLACKROCK VIRGINIA MUNICIPAL BOND TRUST
1169760,CMGHF,current,CHAODA MODERN AGRICULTURE HOLDINGS LTD /FI
1169770,BANC-PF,current,"BANC OF CALIFORNIA, INC."
1170299,PML,current,PIMCO MUNICIPAL INCOME FUND II
1170311,PNI,current,PIMCO NEW YORK MUNICIPAL INCOME FUND II
1170839,HTHL,current,HUMITECH INTERNATIONAL GROUP INC
1170858,SBS,current,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP
1171471,CHI,current,CALAMOS CONVERTIBLE OPPORTUNITIES & INCOME FUND
1172724,GFI,current,GOLD FIELDS LTD
1172724,GFIOF,current,GOLD FIELDS LTD
1173382,CAE,current,CAE INC
1173643,TRX,current,TRX GOLD Corp
1174164,FFC,current,Flaherty & Crumrine PREFERRED & INCOME SECURITIES FUND INC
1174169,AQN,current,ALGONQUIN POWER & UTILITIES CORP.
1174169,AGQPF,current,ALGONQUIN POWER & UTILITIES CORP.
1174169,AQNB,current,ALGONQUIN POWER & UTILITIES CORP.
1174511,AEBZY,current,ANADOLU EFES BIRACILIK VE MALT SANAYI A S/ADR
1174511,AEBMF,current,ANADOLU EFES BIRACILIK VE MALT SANAYI A S/ADR
1174511,AEBMY,current,ANADOLU EFES BIRACILIK VE MALT SANAYI A S/ADR
1175596,AXREF,current,AMARC RESOURCES LTD
1176199,HPI,current,JOHN HANCOCK PREFERRED INCOME FUND
1176948,ARES-PB,current,Ares Management Corp
1176984,EIM,current,Eaton Vance Municipal Bond Fund
1178526,VERTF,current,Vertiqal Studios Corp.
1178660,TUTH,current,Standard Dental Labs Inc.
1178819,AGI,current,ALAMOS GOLD INC
1178839,NBH,current,NEUBERGER MUNICIPAL FUND INC.
2078149,VRHI,current,"Veri MedTech Holdings, Inc."
2095096,ENRD,current,Einride AB
2095096,ENRDW,current,Einride AB
2084388,XYJG,current,XYJ TECHNOLOGY Corp
2047859,SPED,current,Speed Group Holdings Ltd
2093507,GLNDW,current,Greenland Energy Co
2081532,BLRKU,current,Bluerock Acquisition Corp.
2081532,BLRKW,current,Bluerock Acquisition Corp.
2094687,CRAUY,current,"Chery Automobile Co., Ltd./ADR"
2094687,CRYAF,current,"Chery Automobile Co., Ltd./ADR"
2081358,CRANR,current,Crane Harbor Acquisition Corp. II
2081358,CRANU,current,Crane Harbor Acquisition Corp. II
2093618,NBKBY,current,Noba Bank Group AG/ADR
2082844,SAC-UN,current,Safeguard Acquisition Corp.
2082844,SAC-WT,current,Safeguard Acquisition Corp.
1179821,BGI,current,BIRKS GROUP INC.
2091467,BGSI,current,Boyd Group Services Inc.
2093907,RKGRY,current,RENK Group AG/ADR
2093907,RNKGF,current,RENK Group AG/ADR
2094100,MDCOY,current,PT Medco Energi Internasional Tbk/ADR
2090011,THYP,current,21Shares Hyperliquid ETF
2090452,FGIIU,current,FG Imperii Acquisition Corp.
2090452,FGIIW,current,FG Imperii Acquisition Corp.
2093667,MRUWY,current,"Maruwa Co., Ltd./ADR"
2093667,MAWAF,current,"Maruwa Co., Ltd./ADR"
2091484,GLED-RI,current,GalaxyEdge Acquisition Corp
2091484,GLED-UN,current,GalaxyEdge Acquisition Corp
2091017,SSMR,current,Sunshine Silver Mining & Refining Co
2091663,CDTHY,current,CONDUIT HOLDINGS LTD/ADR
2091663,CNDHF,current,CONDUIT HOLDINGS LTD/ADR
2088295,BBCQU,current,Bleichroeder Acquisition Corp. II
2088295,BBCQW,current,Bleichroeder Acquisition Corp. II
2085408,GPACU,current,General Purpose Acquisition Corp.
2085408,GPACW,current,General Purpose Acquisition Corp.
2089499,GLVPY,current,GLENVEAGH PROPERTIES PLC/ADR
2089499,GLVHF,current,GLENVEAGH PROPERTIES PLC/ADR
2088626,PECER,current,Peace Acquisition Corp.
2088626,PECEU,current,Peace Acquisition Corp.
2088626,PECEW,current,Peace Acquisition Corp.
2067719,KCG,current,Keystone Global Financial Group
2089509,JELLF,current,JEOL LTD/ADR
2089488,SNEVY,current,SUNEVISION HOLDINGS/ADR
2089488,SVNHF,current,SUNEVISION HOLDINGS/ADR
2086263,SORNU,current,Soren Acquisition Corp.
2086263,SORNW,current,Soren Acquisition Corp.
2086771,ELE,current,Elemental Royalty Corp
2088807,XSLLU,current,Xsolla SPAC 1
2088807,XSLLW,current,Xsolla SPAC 1
2045873,BLTG,current,BOUNDLESS GROUP
2041493,ALUB-UN,current,Alussa Energy Acquisition Corp. II
2041493,ALUB-WT,current,Alussa Energy Acquisition Corp. II
2090231,MTMTY,current,Metlen Energy & Metals PLC/ADR
2090231,MTLPF,current,Metlen Energy & Metals PLC/ADR
2065741,NEUT,current,Neutrans Inc.
2087843,GTLRY,current,Greatland Resources Limited/ADR
2087843,GGPSF,current,Greatland Resources Limited/ADR
2087840,ZGJLY,current,"Zhejiang Leapmotor Technology Co., Ltd./ADR"
2087840,ZJLMF,current,"Zhejiang Leapmotor Technology Co., Ltd./ADR"
2087844,MSSHY,current,Mitsui-Soko Holdings Co Limited/ADR
2087844,MSOKF,current,Mitsui-Soko Holdings Co Limited/ADR
2087856,AKCLY,current,Aica Kogyo Co Limited/ADR
2087856,AIKCF,current,Aica Kogyo Co Limited/ADR
2087852,SBCLY,current,Sumitomo Bakelite Co Limited/ADR
2087852,SBKLF,current,Sumitomo Bakelite Co Limited/ADR
2080215,USDE,current,StableCoinX Inc.
2089506,TEICY,current,TOSEI CORP/ADR
2089506,TOETF,current,TOSEI CORP/ADR
2088103,XFLH-RI,current,XFLH Capital Corp
2088103,XFLH-UN,current,XFLH Capital Corp
2085932,ETSS-UN,current,Energy Transition Special Opportunities
2085932,ETSS-WT,current,Energy Transition Special Opportunities
2068711,CSC,current,CSC Collective Holdings Ltd
2087447,ZKPU,current,Lafayette Digital Acquisition Corp. I
2087447,ZKPW,current,Lafayette Digital Acquisition Corp. I
2081043,ATAI,current,AtaiBeckley Inc.
2087500,NHKSY,current,NHK Spring Co. Ltd/ADR
2087500,NHKGF,current,NHK Spring Co. Ltd/ADR
2058867,PLAI,current,PressLogic Inc.
2085177,QRED-RI,current,QuasarEdge Acquisition Corp
2085177,QRED-UN,current,QuasarEdge Acquisition Corp
2084698,KHOBF,current,KHEOBA Ltd
2086017,BAVA,current,Bitwise Avalanche ETF
2083217,QADRU,current,QDRO Acquisition Corp.
2083452,SAGU-RI,current,Shreya Acquisition Group
2083452,SAGU-UN,current,Shreya Acquisition Group
2083452,SAGU-WT,current,Shreya Acquisition Group
2085091,RVI,current,Robinhood Ventures Fund I
2020089,GDEL,current,Global Development Engineering Co Ltd
2048271,WSHP,current,WeShop Holdings Ltd
2083493,XCBEU,current,X3 Acquisition Corp. Ltd.
2083493,XCBEW,current,X3 Acquisition Corp. Ltd.
2078570,AMTU,current,"AMATUHI HOLDINGS, INC."
2075036,EVON,current,EvoNexus Group LTD
2083106,GADA,current,Grayscale Cardano Trust ETF
2078653,RNGTU,current,Range Capital Acquisition Corp II
2078653,RNGTW,current,Range Capital Acquisition Corp II
2083137,DOT,current,Grayscale Polkadot Trust ETF
2077033,MMTXU,current,Miluna Acquisition Corp
2077033,MMTXW,current,Miluna Acquisition Corp
2083125,FTW,current,PRESIDIO PRODUCTION Co
2083125,FTW-WT,current,PRESIDIO PRODUCTION Co
2082866,PNFP-PA,current,"Pinnacle Financial Partners, Inc."
2082866,PNFP-PB,current,"Pinnacle Financial Partners, Inc."
2082866,PNFP-PC,current,"Pinnacle Financial Partners, Inc."
2082542,BIXIU,current,Bitcoin Infrastructure Acquisition Corp Ltd
2082542,BIXIW,current,Bitcoin Infrastructure Acquisition Corp Ltd
2057757,DBIM,current,Dbim Holdings Ltd
2074123,CCHH,current,CCH Holdings Ltd
2083221,SPIIY,current,SPIE SA/ADR
2083221,SPIWF,current,SPIE SA/ADR
1918414,NBRGR,current,Newbridge Acquisition Ltd
1918414,NBRGU,current,Newbridge Acquisition Ltd
2053475,TTEI,current,TDE GROUP Ltd
2054964,AFA,current,FARLONG HOLDING Corp
2069821,BGHL,current,BILLION GROUP HOLDINGS Ltd
2074872,KRSP-UN,current,Rice Acquisition Corp 3
2074872,KRSP-WT,current,Rice Acquisition Corp 3
2082141,AVVSY,current,Avio S.p.A./ADR
2082141,AVVOF,current,Avio S.p.A./ADR
2042292,BDCIU,current,BTC Development Corp.
2042292,BDCIW,current,BTC Development Corp.
2069858,APEX,current,APEX Global Solutions Ltd
2079292,DYORU,current,Insight Digital Partners II
2079292,DYORW,current,Insight Digital Partners II
2049184,BAO,current,BAO Holding Ltd.
2080023,VACI-UN,current,Viking Acquisition Corp I
2080023,VACI-WT,current,Viking Acquisition Corp I
2073553,AIIA-RI,current,AI Infrastructure Acquisition Corp.
2073553,AIIA-UN,current,AI Infrastructure Acquisition Corp.
2081125,DNMXU,current,Dynamix Corp III
2081125,DNMXW,current,Dynamix Corp III
2079933,BEBE-UN,current,TGE Value Creative Solutions Corp
2079933,BEBE-WT,current,TGE Value Creative Solutions Corp
2078416,LLYVB,current,"Liberty Live Holdings, Inc."
2078416,LLYVK,current,"Liberty Live Holdings, Inc."
2079109,VRXA,current,Veraxa Biotech Holding AG
2078895,ASKRY,current,Asker Healthcare Group AB/ADR
2079706,MBSHY,current,"Mitsubishi Gas Chemical Company, Inc./ADR"
2079706,MBGCF,current,"Mitsubishi Gas Chemical Company, Inc./ADR"
2077242,STJNY,current,Stella-Jones Inc./ADR
2077242,STLJF,current,Stella-Jones Inc./ADR
2076163,BRRWW,current,"ProCap Financial, Inc."
2058601,BRBI,current,BRBI BR Partners S.A.
2065707,HIFI,current,Hillhouse Frontier Holdings Inc.
2077146,OBICY,current,"OBIC Co., Ltd./ADR"
2077146,OBIIF,current,"OBIC Co., Ltd./ADR"
2075310,BLZRU,current,Trailblazer Acquisition Corp.
2075310,BLZRW,current,Trailblazer Acquisition Corp.
2075816,EMISR,current,Emmis Acquisition Corp.
2075877,BKPOY,current,Bank Pekao S.A./ADR
2075877,BKPKF,current,Bank Pekao S.A./ADR
2075918,CSCCY,current,Capstone Copper Corp./ADR
2075918,CSCCF,current,Capstone Copper Corp./ADR
2045907,KOKO,current,KOKOBOTS GROUP
2076398,ZSICY,current,"Zhejiang Sanhua Intelligent Controls Co., Ltd./ADR"
2075474,GGRPY,current,GPT Group/ADR
2075474,GPTGF,current,GPT Group/ADR
2073655,TPZEY,current,Topaz Energy Corp./ADR
2073655,TPZEF,current,Topaz Energy Corp./ADR
2073893,DLMAY,current,Dollarama Inc./ADR
2073893,DLMAF,current,Dollarama Inc./ADR
2074220,CAZGF,current,Catapult Group International Ltd
2073901,TMKVY,current,Tamarack Valley Energy Ltd./ADR
2073901,TNEYF,current,Tamarack Valley Energy Ltd./ADR
2047177,CHECU,current,Chenghe Acquisition III Co.
2047177,CHECW,current,Chenghe Acquisition III Co.
2073913,NWCYY,current,North West Co Inc./ADR
2073913,NNWWF,current,North West Co Inc./ADR
2073638,FNIGY,current,Finning International Inc./ADR
2073638,FINGF,current,Finning International Inc./ADR
2073615,ELFTY,current,Element Fleet Management Corp./ADR
2073615,ELEEF,current,Element Fleet Management Corp./ADR
2073620,PAEXY,current,Parex Resources Inc./ADR
2073620,PARXF,current,Parex Resources Inc./ADR
2064177,BPACR,current,Blueport Acquisition Ltd
2064177,BPACU,current,Blueport Acquisition Ltd
2071911,CPXXY,current,Capital Power Corp/ADR
2071911,CPRHF,current,Capital Power Corp/ADR
2071911,CPWPF,current,Capital Power Corp/ADR
2071911,CPXWF,current,Capital Power Corp/ADR
2071912,PRSKY,current,PrairieSky Royalty Ltd/ADR
2071912,PREKF,current,PrairieSky Royalty Ltd/ADR
2071913,GBNXY,current,Gibson Energy Inc/ADR
2071913,GBNXF,current,Gibson Energy Inc/ADR
2071881,TRMOY,current,Tourmaline Oil Corp/ADR
2071881,TRMLF,current,Tourmaline Oil Corp/ADR
2072098,TMTNY,current,Toromont Industries Ltd./ADR
2072098,TMTNF,current,Toromont Industries Ltd./ADR
2072389,NPIXY,current,Northland Power Inc./ADR
2072389,NPICF,current,Northland Power Inc./ADR
2072389,NPIFF,current,Northland Power Inc./ADR
2072563,SAPUY,current,Saputo Inc./ADR
2072563,SAPIF,current,Saputo Inc./ADR
2073268,BIREY,current,Birchcliff Energy Ltd./ADR
2073268,BIREF,current,Birchcliff Energy Ltd./ADR
2073643,METRY,current,METRO INC./ADR
2063816,INACR,current,Indigo Acquisition Corp.
2063816,INACU,current,Indigo Acquisition Corp.
2073804,TCLXY,current,TCL Electronics Holdings Limited/ADR
2073804,TCLHF,current,TCL Electronics Holdings Limited/ADR
2073669,HNPHY,current,Hansoh Pharmaceutical Group Co Limited/ADR
2073669,HNSPF,current,Hansoh Pharmaceutical Group Co Limited/ADR
2070829,CYATY,current,"Contemporary Amperex Technology Co., Limited/ADR"
2070829,CTATF,current,"Contemporary Amperex Technology Co., Limited/ADR"
2044241,THH,current,TryHard Holdings Ltd
2046216,BTFT,current,Beta FinTech Holdings Ltd
2058584,DKI,current,DarkIris Inc.
2064683,CCIIU,current,Cohen Circle Acquisition Corp. II
2064683,CCIIW,current,Cohen Circle Acquisition Corp. II
2034400,BTTC,current,Black Titan Corp
2070570,RECCY,current,Reece Limited/ADR
2070570,REECF,current,Reece Limited/ADR
2070887,CRACR,current,Crown Reserve Acquisition Corp. I
2070887,CRACU,current,Crown Reserve Acquisition Corp. I
2070887,CRACW,current,Crown Reserve Acquisition Corp. I
2070900,QUMSR,current,Quantumsphere Acquisition Corp
2070900,QUMSU,current,Quantumsphere Acquisition Corp
2068440,LPGCY,current,Laopu Gold Co. Ltd./ADR
2068440,LPUGF,current,Laopu Gold Co. Ltd./ADR
2053115,YLY,current,Zi Yun Dong Fang Ltd
2046370,UPX,current,Uptrend Holdings Ltd
2049187,KMRK,current,K-TECH SOLUTIONS CO LTD
2068441,STHRF,current,Strathcona Resources Ltd.
2060337,JENA-RI,current,JENA ACQUISITION Corp II
2060337,JENA-UN,current,JENA ACQUISITION Corp II
2068385,SHAZW,current,SharonAI Holdings Inc.
2065779,BCARU,current,D. Boral ARC Acquisition I Corp.
2065779,BCARW,current,D. Boral ARC Acquisition I Corp.
2016864,MPJS,current,MPJS Group Ltd
2056634,PCAPU,current,ProCap Acquisition Corp
2056634,PCAPW,current,ProCap Acquisition Corp
2057043,WENNU,current,WEN Acquisition Corp
2057043,WENNW,current,WEN Acquisition Corp
2065932,FRLCY,current,Freelancer Ltd
2065932,FLNCF,current,Freelancer Ltd
2065812,FSSL,current,FS Specialty Lending Fund
2053927,WTGUR,current,Wintergreen Acquisition Corp.
2053927,WTGUU,current,Wintergreen Acquisition Corp.
2007825,INFQ-WT,current,"Infleqtion, Inc."
2064381,THCLY,current,"Toho Co., Ltd./ADR"
1986817,GTENU,current,"Gores Holdings X, Inc. / CI"
1986817,GTENW,current,"Gores Holdings X, Inc. / CI"
2041338,TDIC,current,Dreamland Ltd
2057463,GLIBB,current,Liberty Capital Corp/NV
2057463,GLIBK,current,Liberty Capital Corp/NV
2063417,MREGY,current,Meridian Energy Ltd/ADR
2063417,MDDNF,current,Meridian Energy Ltd/ADR
2033535,CMDB,current,Costamare Bulkers Holdings Ltd
1877971,POM,current,POMDOCTOR Ltd
2059438,XRPZ,current,Franklin XRP Trust
2059573,PINWF,current,Pinewood Technologies Group plc
2059690,GGTKY,current,PT GoTo Gojek Tokopedia Tbk/ADR
2009183,TACHU,current,Titan Acquisition Corp.
2009183,TACHW,current,Titan Acquisition Corp.
2058359,CRAQR,current,Cal Redwood Acquisition Corp.
2058359,CRAQU,current,Cal Redwood Acquisition Corp.
2057388,SOEZ,current,Franklin Solana Trust
2056751,UUUFF,current,Recharge Resources Ltd.
2056751,UUUFD,current,Recharge Resources Ltd.
2056450,BXRLY,current,Boxer Retail Limited/ADR
2055938,GRLMF,current,GreenLight Metals Inc.
2055337,ASBHY,current,"Asahi Group Holdings, Ltd./ADR"
2055337,ASBRF,current,"Asahi Group Holdings, Ltd./ADR"
2055459,RDAGU,current,Republic Digital Acquisition Co
2055459,RDAGW,current,Republic Digital Acquisition Co
2053843,YGSHY,current,Yangzijiang Shipbuilding Holdings Ltd/ADR
2053843,YSHLF,current,Yangzijiang Shipbuilding Holdings Ltd/ADR
2053383,KXIAY,current,Kioxia Holdings Corporation/ADR
2053383,KXHCF,current,Kioxia Holdings Corporation/ADR
2053411,PCPGY,current,PC Partner Group Ltd/ADR
2053411,PCPPF,current,PC Partner Group Ltd/ADR
2053456,TGE,current,Generation Essentials Group
2053456,TGE-WT,current,Generation Essentials Group
2052053,PWRL,current,Powerlaw Corp.
2051985,IRHOR,current,Iron Horse Acquisition II Corp.
2051985,IRHOU,current,Iron Horse Acquisition II Corp.
2051820,MLCIL,current,Mount Logan Capital Inc.
2052162,DAAQU,current,Digital Asset Acquisition Corp.
2052162,DAAQW,current,Digital Asset Acquisition Corp.
2052161,RAAQU,current,Real Asset Acquisition Corp.
2052161,RAAQW,current,Real Asset Acquisition Corp.
2050501,BLUWU,current,Blue Water Acquisition Corp. III
2050501,BLUWW,current,Blue Water Acquisition Corp. III
2049560,TUNGF,current,American Tungsten Corp.
2049662,CGCT,current,Factorial Energy Inc.
2049662,FACWW,current,Factorial Energy Inc.
2048847,FCHDF,current,Fairchild Gold Corp.
2048951,LOKV,current,Teamshares Inc
2048951,LOKVU,current,Teamshares Inc
2048951,LOKVW,current,Teamshares Inc
2048958,SUNXF,current,Stardust Solar Energy Inc.
2047455,QSEAR,current,Quartzsea Acquisition Corp
2047455,QSEAU,current,Quartzsea Acquisition Corp
2047497,RAC-UN,current,Rithm Acquisition Corp.
2047497,RAC-WT,current,Rithm Acquisition Corp.
2046919,RNBW,current,Rainbow Capital Holdings Ltd
2046573,PTNM,current,Pitanium Ltd
2046098,ALEUY,current,ALLEGRO.EU SA/ADR
2046098,ALEGF,current,ALLEGRO.EU SA/ADR
2045300,PRNCF,current,Prince Silver Corp.
2045434,GHRTF,current,Greenheart Gold Inc.
2045473,COPL-UN,current,Copley Acquisition Corp
2045473,COPL-WT,current,Copley Acquisition Corp
2044817,MTNE-UN,current,CH4 Natural Solutions Corp
2044984,ARSTY,current,Ariston Holding N.V./ADR
2044863,TKMTY,current,"Tokyo Metro Co., Ltd./ADR"
2044863,TKMEF,current,"Tokyo Metro Co., Ltd./ADR"
2044523,ORIQU,current,Origin Investment Corp I
2044523,ORIQW,current,Origin Investment Corp I
2044153,NGXXF,current,NGEx Minerals Ltd.
2044635,GSHRU,current,Gesher Acquisition Corp. II
2044635,GSHRW,current,Gesher Acquisition Corp. II
2044327,CFND,current,C1 Fund Inc.
2043699,NHICU,current,NewHold Investment Corp. III
2043699,NHICW,current,NewHold Investment Corp. III
2043424,FKURF,current,Fujikura Ltd/ADR
2042444,OBNK,current,Osprey BONK Trust
2042460,HAVAR,current,Harvard Ave Acquisition Corp
2042460,HAVAU,current,Harvard Ave Acquisition Corp
2042556,SPGNY,current,Springer Nature AG & Co. KGaA/ADR
2042556,SPGDF,current,Springer Nature AG & Co. KGaA/ADR
2041918,LOTMY,current,Lottomatica Group S.p.A./ADR
2041918,LTMGF,current,Lottomatica Group S.p.A./ADR
2042320,AOAO,current,Alpha One Inc.
2042187,KYTFY,current,Kyoto Financial Group Inc/ADR
2042187,KYFGF,current,Kyoto Financial Group Inc/ADR
2040753,XONI,current,"Xtreme One Entertainment, Inc."
2041208,TREO,current,Plum III Merger Corp.
2041047,CCAQU,current,COLLECTIVE ACQUISITION CORP.
2041047,CCAQW,current,COLLECTIVE ACQUISITION CORP.
2040290,LGPS,current,LOGPROSTYLE INC.
2039784,MGCLY,current,"Midea Group Co., Ltd./ADR"
2039784,MGCOF,current,"Midea Group Co., Ltd./ADR"
2039972,GMTL,current,Guardian Metal Resources PLC
2039060,RBNE,current,Robin Energy Ltd.
2039058,JACS-RI,current,Jackson Acquisition Co II
2039058,JACS-UN,current,Jackson Acquisition Co II
2039096,ELCG,current,ELC Group Holdings Ltd.
2038919,DFSLY,current,Defeng Solife Holdings Limited/ADR
2038919,DOWAY,current,Defeng Solife Holdings Limited/ADR
